"action","source_path","output_path","archive_path","note_type","status","sha256","details"
"convert-source-note","00 ZETTELKASTEN\INBOX\.agents-export-2026-05-17.md","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.agents.export.2026.05.17.md","","reference","generated","3793B7E5E201DF09FCA53C4E74AD4F0DA58313C0B740301B42EADF2E8049EC81","markdown-or-text preserved"
"archive-original","00 ZETTELKASTEN\INBOX\.agents-export-2026-05-17.md","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\.agents-export-2026-05-17.md","md","archived","3793B7E5E201DF09FCA53C4E74AD4F0DA58313C0B740301B42EADF2E8049EC81","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\2-2 Final Project Part I Milestone One - Self-Assessment.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.2.2.final.project.part.i.milestone.one.self.assessment.md","","reference","generated","DCA2B4F841BCB8F784C673C77641C652EADC0F824E1E5F56A098D81F170C308C","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\2-2 Final Project Part I Milestone One - Self-Assessment.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\2-2 Final Project Part I Milestone One - Self-Assessment.pdf","pdf","archived","DCA2B4F841BCB8F784C673C77641C652EADC0F824E1E5F56A098D81F170C308C","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\3-2 Final Project Part I - Self-Assessment Investigation.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.3.2.final.project.part.i.self.assessment.investigation.md","","reference","generated","4E9A2C79D53D4A5D6250932CAF8B8E0C37B55CEE743A70D2234AB074C749B912","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\3-2 Final Project Part I - Self-Assessment Investigation.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\3-2 Final Project Part I - Self-Assessment Investigation.pdf","pdf","archived","4E9A2C79D53D4A5D6250932CAF8B8E0C37B55CEE743A70D2234AB074C749B912","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\5-2 Final Project Part II Milestone Two - Organizational Vision and Culture.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.5.2.final.project.part.ii.milestone.two.organizational.vision.and.culture.md","","reference","generated","71A7C2E5E36BABBB473F5A1A45380AE59F8C9D5060A067A262E7C1F07F7946F8","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\5-2 Final Project Part II Milestone Two - Organizational Vision and Culture.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\5-2 Final Project Part II Milestone Two - Organizational Vision and Culture.pdf","pdf","archived","71A7C2E5E36BABBB473F5A1A45380AE59F8C9D5060A067A262E7C1F07F7946F8","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\7-2 Final Project Part II Milestone Three - Problem-Solving and Conflict Management.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.7.2.final.project.part.ii.milestone.three.problem.solving.and.conflict.management.md","","reference","generated","665395225C7BFA6A604111A00C248B9858E544F009D65A8839FCA36DDF9D088F","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\7-2 Final Project Part II Milestone Three - Problem-Solving and Conflict Management.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\7-2 Final Project Part II Milestone Three - Problem-Solving and Conflict Management.pdf","pdf","archived","665395225C7BFA6A604111A00C248B9858E544F009D65A8839FCA36DDF9D088F","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\9-1 Final Project Part II - Leadership Assessment.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.9.1.final.project.part.ii.leadership.assessment.md","","reference","generated","3B477693C8415FACF8F5C707FCE5749FC7A3AE730696F3B2746A5D0A3F3D0B94","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\9-1 Final Project Part II - Leadership Assessment.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\9-1 Final Project Part II - Leadership Assessment.pdf","pdf","archived","3B477693C8415FACF8F5C707FCE5749FC7A3AE730696F3B2746A5D0A3F3D0B94","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Brady Motion Dominguez.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.brady.motion.dominguez.md","","reference","generated","AA28D9AC48BBD7D5FEA9FDBAD2E6F4F35C4B07ADEB101977E70AD3A4E62A7B84","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Brady Motion Dominguez.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Brady Motion Dominguez.pdf","pdf","archived","AA28D9AC48BBD7D5FEA9FDBAD2E6F4F35C4B07ADEB101977E70AD3A4E62A7B84","source preserved"
"convert-source-code","00 ZETTELKASTEN\INBOX\build-court-gesture.ts","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.build.court.gesture.md","","reference","generated","DA30C72312743788E1D8B6C872A262FD8A1400F859C25946B6E2B6ABC43A11CD","source code preserved in fenced block"
"archive-original","00 ZETTELKASTEN\INBOX\build-court-gesture.ts","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\build-court-gesture.ts","ts","archived","DA30C72312743788E1D8B6C872A262FD8A1400F859C25946B6E2B6ABC43A11CD","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Case Timeline & Strategy Cheat Sheet.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.case.timeline.and.strategy.cheat.sheet.md","","reference","generated","89201D7B8EE1D0349527D93350566BCC26E4B44CB277509FF237782B7B3784BA","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Case Timeline & Strategy Cheat Sheet.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Case Timeline & Strategy Cheat Sheet.pdf","pdf","archived","89201D7B8EE1D0349527D93350566BCC26E4B44CB277509FF237782B7B3784BA","source preserved"
"convert-source-note","00 ZETTELKASTEN\INBOX\codebase-context-2026-05-08.md","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.codebase.context.2026.05.08.md","","reference","generated","BDBEE636EDD5F67D49446EE5E732670D251F763118CEBC307FA14671E24F7B25","markdown-or-text preserved"
"archive-original","00 ZETTELKASTEN\INBOX\codebase-context-2026-05-08.md","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\codebase-context-2026-05-08.md","md","archived","BDBEE636EDD5F67D49446EE5E732670D251F763118CEBC307FA14671E24F7B25","source preserved"
"convert-source-note","00 ZETTELKASTEN\INBOX\codebase-context-2026-05-22.md","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.codebase.context.2026.05.22.md","","reference","generated","609CC942E4A941556528A17949C8174D3CE67A56B2028E0B167FE2FF3A5634F6","markdown-or-text preserved"
"archive-original","00 ZETTELKASTEN\INBOX\codebase-context-2026-05-22.md","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\codebase-context-2026-05-22.md","md","archived","609CC942E4A941556528A17949C8174D3CE67A56B2028E0B167FE2FF3A5634F6","source preserved"
"convert-source-note","00 ZETTELKASTEN\INBOX\codebase-export-2026-05-22.md","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.codebase.export.2026.05.22.md","","reference","generated","78004972B133A0108F4B48CF1B24B9B1BA2D3FAD19427F5D2094338419203935","markdown-or-text preserved"
"archive-original","00 ZETTELKASTEN\INBOX\codebase-export-2026-05-22.md","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\codebase-export-2026-05-22.md","md","archived","78004972B133A0108F4B48CF1B24B9B1BA2D3FAD19427F5D2094338419203935","source preserved"
"convert-source-note","00 ZETTELKASTEN\INBOX\Court Gesture.md","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.court.gesture.md","","reference","generated","4021A3146DE73D7B95BC2E65C2A394506F9E1732641460E8E431CF4BE47F2DA8","markdown-or-text preserved"
"archive-original","00 ZETTELKASTEN\INBOX\Court Gesture.md","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Court Gesture.md","md","archived","4021A3146DE73D7B95BC2E65C2A394506F9E1732641460E8E431CF4BE47F2DA8","source preserved"
"convert-source-note","00 ZETTELKASTEN\INBOX\Court Gesture.source.md","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.court.gesture.source.md","","reference","generated","0C88198C6F4D5DFCFDE7D289CD3F8738F3DBB48188D65CD2D6F0ABA3DA99AA5E","markdown-or-text preserved"
"archive-original","00 ZETTELKASTEN\INBOX\Court Gesture.source.md","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Court Gesture.source.md","md","archived","0C88198C6F4D5DFCFDE7D289CD3F8738F3DBB48188D65CD2D6F0ABA3DA99AA5E","source preserved"
"convert-source-code","00 ZETTELKASTEN\INBOX\court-gesture.contract.yaml","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.court.gesture.contract.md","","reference","generated","49A28DCFDE25D0161E7AB6B24DC5C7E68CE8DB136573D43FC8DBCD44138F0C39","source code preserved in fenced block"
"archive-original","00 ZETTELKASTEN\INBOX\court-gesture.contract.yaml","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\court-gesture.contract.yaml","yaml","archived","49A28DCFDE25D0161E7AB6B24DC5C7E68CE8DB136573D43FC8DBCD44138F0C39","source preserved"
"inventory","00 ZETTELKASTEN\INBOX\court-gesture.data.json","","","json","unrecognized","562E7E93539A24B64483CA3F792494F063437F9811AF042165C9C8300C932C1F","non-chat JSON inventoried only"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Invoice-DLW8U5GO-0001 (1).pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.invoice.dlw8u5go.0001.1.md","","reference","generated","D969D874E4BE04F47D409C732DA49B33A7C2A0873865C095C602CEA902AC1EE7","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Invoice-DLW8U5GO-0001 (1).pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Invoice-DLW8U5GO-0001 (1).pdf","pdf","archived","D969D874E4BE04F47D409C732DA49B33A7C2A0873865C095C602CEA902AC1EE7","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Invoice-DLW8U5GO-0001.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.invoice.dlw8u5go.0001.md","","reference","generated","467B9707346111C3E4D152DAB6BFE8C508704DDE23994E84B8431B3029089E26","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Invoice-DLW8U5GO-0001.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Invoice-DLW8U5GO-0001.pdf","pdf","archived","467B9707346111C3E4D152DAB6BFE8C508704DDE23994E84B8431B3029089E26","source preserved"
"convert-source-code","00 ZETTELKASTEN\INBOX\LandingPageTemplate.tsx","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.landingpagetemplate.md","","reference","generated","0CDEDF9F76372DBC4C2EF189A30AED707FEC7C3A002084B4441AF449CDB6B143","source code preserved in fenced block"
"archive-original","00 ZETTELKASTEN\INBOX\LandingPageTemplate.tsx","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\LandingPageTemplate.tsx","tsx","archived","0CDEDF9F76372DBC4C2EF189A30AED707FEC7C3A002084B4441AF449CDB6B143","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\May 27 Nm Preliminary Hearing Prep & Strategy.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.may.27.nm.preliminary.hearing.prep.and.strategy.md","","reference","generated","71CF92D900854DF285C9F5ACBC3F8FF9621710CDE666BB93F73140174D12FEE0","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\May 27 Nm Preliminary Hearing Prep & Strategy.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\May 27 Nm Preliminary Hearing Prep & Strategy.pdf","pdf","archived","71CF92D900854DF285C9F5ACBC3F8FF9621710CDE666BB93F73140174D12FEE0","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Motion In Limine Dominguez 1.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.motion.in.limine.dominguez.1.md","","reference","generated","8B064150E98473374D1518977067F683FDA72634B41C5CDCDB5088D8158E7995","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Motion In Limine Dominguez 1.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Motion In Limine Dominguez 1.pdf","pdf","archived","8B064150E98473374D1518977067F683FDA72634B41C5CDCDB5088D8158E7995","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Motion To Compel Discovery Dominguez 1.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.motion.to.compel.discovery.dominguez.1.md","","reference","generated","2B2760FFA93120D394040997E8068AFA59D196EEE9DD7C886698FE8137984105","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Motion To Compel Discovery Dominguez 1.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Motion To Compel Discovery Dominguez 1.pdf","pdf","archived","2B2760FFA93120D394040997E8068AFA59D196EEE9DD7C886698FE8137984105","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Motion To Suppress Evidence Dominguez (1).pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.motion.to.suppress.evidence.dominguez.1.md","","reference","generated","D80FF223BCD04C43B49F45413C07DEB6A531952FD1BFE167C10E4640C1778499","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Motion To Suppress Evidence Dominguez (1).pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Motion To Suppress Evidence Dominguez (1).pdf","pdf","archived","D80FF223BCD04C43B49F45413C07DEB6A531952FD1BFE167C10E4640C1778499","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Motion To Suppress Evidence Dominguez.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.motion.to.suppress.evidence.dominguez.md","","reference","generated","D80FF223BCD04C43B49F45413C07DEB6A531952FD1BFE167C10E4640C1778499","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Motion To Suppress Evidence Dominguez.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Motion To Suppress Evidence Dominguez.pdf","pdf","archived","D80FF223BCD04C43B49F45413C07DEB6A531952FD1BFE167C10E4640C1778499","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\NM Drug Case Motion Packet.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.nm.drug.case.motion.packet.md","","reference","generated","936F04B89E2DA6D2D63548E7727B1491B0102E3F7D97057F8641E960DB49D7EF","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\NM Drug Case Motion Packet.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\NM Drug Case Motion Packet.pdf","pdf","archived","936F04B89E2DA6D2D63548E7727B1491B0102E3F7D97057F8641E960DB49D7EF","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\NM Pretrial Services Statement.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.nm.pretrial.services.statement.md","","reference","generated","C900384B42BDE630C6296CAED5700581CBE4B2D81F94464C2E8E9CCFC5175D05","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\NM Pretrial Services Statement.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\NM Pretrial Services Statement.pdf","pdf","archived","C900384B42BDE630C6296CAED5700581CBE4B2D81F94464C2E8E9CCFC5175D05","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\nm-oag-search-seizure-manual.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.nm.oag.search.seizure.manual.md","","reference","generated","6CB58C6047F41C3545DFC7376F4F6054A206AAB52CC709EAB84418196C6CACDE","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\nm-oag-search-seizure-manual.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\nm-oag-search-seizure-manual.pdf","pdf","archived","6CB58C6047F41C3545DFC7376F4F6054A206AAB52CC709EAB84418196C6CACDE","source preserved"
"convert-source-note","00 ZETTELKASTEN\INBOX\NoteGPT_TRANSCRIPT_I Studied 1,460 Onboarding Flows. Here's What I Found.txt","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.notegpt.transcript.i.studied.1.460.onboarding.flows.here.s.what.i.found.md","","reference","generated","675CB22AFD67D47DC30B6CB1A3A1FEE19BC19E654E2A0AC3B617A63EE2F73285","markdown-or-text preserved"
"archive-original","00 ZETTELKASTEN\INBOX\NoteGPT_TRANSCRIPT_I Studied 1,460 Onboarding Flows. Here's What I Found.txt","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\NoteGPT_TRANSCRIPT_I Studied 1,460 Onboarding Flows. Here's What I Found.txt","txt","archived","675CB22AFD67D47DC30B6CB1A3A1FEE19BC19E654E2A0AC3B617A63EE2F73285","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Receipt-2554-0521.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.receipt.2554.0521.md","","reference","generated","4FCF2B136A567E88AFCB3EA7874E4D1343A27A5519EDA0B60F98C7D3591CEB51","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Receipt-2554-0521.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Receipt-2554-0521.pdf","pdf","archived","4FCF2B136A567E88AFCB3EA7874E4D1343A27A5519EDA0B60F98C7D3591CEB51","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Response To Petition For Order Of Protection.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.response.to.petition.for.order.of.protection.md","","reference","generated","F4B2C6FFAB804F2B7E92ADD75FEC96F8F85219FDF32EA5C544B62E8CD65A1AAF","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Response To Petition For Order Of Protection.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Response To Petition For Order Of Protection.pdf","pdf","archived","F4B2C6FFAB804F2B7E92ADD75FEC96F8F85219FDF32EA5C544B62E8CD65A1AAF","source preserved"
"index-pdf-source","00 ZETTELKASTEN\INBOX\Texas Bondsman Reporting Statement.pdf","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.texas.bondsman.reporting.statement.md","","reference","generated","5147DD17B449CCBFDE09C633D89699AFDAB3F84C5617E33E112D699F66FFA6A8","pdf indexed without OCR"
"archive-original","00 ZETTELKASTEN\INBOX\Texas Bondsman Reporting Statement.pdf","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Texas Bondsman Reporting Statement.pdf","pdf","archived","5147DD17B449CCBFDE09C633D89699AFDAB3F84C5617E33E112D699F66FFA6A8","source preserved"
"convert-source-note","00 ZETTELKASTEN\INBOX\Untitled-1.md","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.untitled.1.md","","reference","generated","201D70264AD64BF9956FE1C8D8B03C6987D31FB6DFAC98A8FEAA24AF965552A2","markdown-or-text preserved"
"archive-original","00 ZETTELKASTEN\INBOX\Untitled-1.md","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\Untitled-1.md","md","archived","201D70264AD64BF9956FE1C8D8B03C6987D31FB6DFAC98A8FEAA24AF965552A2","source preserved"
"convert-source-note","00 ZETTELKASTEN\INBOX\[AI Chat Backup Context Seed].md","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.ai.chat.backup.context.seed.md","","reference","generated","4A9D8525D79486D798BB50D65979F814F095482A91FA21595F67B63E153E305B","markdown-or-text preserved"
"archive-original","00 ZETTELKASTEN\INBOX\[AI Chat Backup Context Seed].md","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\[AI Chat Backup Context Seed].md","md","archived","4A9D8525D79486D798BB50D65979F814F095482A91FA21595F67B63E153E305B","source preserved"
"index-json-source","00 ZETTELKASTEN\INBOX\court-gesture.data.json","00 ZETTELKASTEN\20 SOURCE INDEX\inbox.source.court.gesture.data.md","","reference","generated","562E7E93539A24B64483CA3F792494F063437F9811AF042165C9C8300C932C1F","unrecognized JSON indexed without parsing"
"archive-original","00 ZETTELKASTEN\INBOX\court-gesture.data.json","","00 ZETTELKASTEN\90 ARCHIVE\imports\2026-05-27\INBOX\court-gesture.data.json","json","archived","562E7E93539A24B64483CA3F792494F063437F9811AF042165C9C8300C932C1F","source preserved"
